run_dir,summary_file,k,metric_variant,metric_key,total_instances,evaluated_instances,ranking_accuracy_all,ranking_accuracy_any,artifact_rate,bootstrap_reps,all_ci_low,all_ci_high,any_ci_low,any_ci_high
results/llada8b-n10-d16,summary_mc2.jsonl,2,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.3664825046040516,0.7348066298342542,0.08425414364640885,5000,0.3278084714548803,0.40699815837937386,0.6979742173112339,0.7716390423572744
results/llada8b-n10-d16,summary_mc2.jsonl,2,unnormalized_cleaned,empirical_KL_div_clean,543,543,0.3683241252302026,0.7274401473296501,0.08425414364640885,5000,0.3278084714548803,0.4088397790055249,0.6887661141804788,0.7642725598526704
results/llada8b-n10-d16,summary_mc2.jsonl,2,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.3848987108655617,0.7311233885819521,0.08425414364640885,5000,0.3443830570902394,0.42361878453038604,0.6924493554327809,0.7679558011049724
results/llada8b-n10-d16,summary_mc2.jsonl,2,normalized_cleaned,empirical_KL_div_normalized_clean,543,543,0.39594843462246776,0.7384898710865562,0.08425414364640885,5000,0.35543278084714547,0.43646408839779005,0.6998158379373849,0.7753222836095764
results/llada8b-n10-d16,summary_mc256.jsonl,256,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.6979742173112339,0.8950276243093923,0.08425414364640885,5000,0.6574585635359116,0.7366482504604052,0.8674033149171271,0.9208103130755064
results/llada8b-n10-d16,summary_mc256.jsonl,256,unnormalized_cleaned,empirical_KL_div_clean,543,543,0.6961325966850829,0.8913443830570903,0.08425414364640885,5000,0.6574585635359116,0.7348066298342542,0.8637200736648251,0.9171270718232044
results/llada8b-n10-d16,summary_mc256.jsonl,256,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.6777163904235728,0.8821362799263351,0.08425414364640885,5000,0.6390423572744015,0.716390423572744,0.85451197053407,0.9079650092081025
results/llada8b-n10-d16,summary_mc256.jsonl,256,normalized_cleaned,empirical_KL_div_normalized_clean,543,543,0.6758747697974218,0.8784530386740331,0.08425414364640885,5000,0.6353591160220995,0.712707182320442,0.850828729281768,0.9042357274401474
results/llada8b-n10-d16,summary_mc32.jsonl,32,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.43278084714548803,0.7458563535911602,0.08425414364640885,5000,0.39226519337016574,0.47513812154696133,0.7089779005524862,0.7826887661141805
results/llada8b-n10-d16,summary_mc32.jsonl,32,unnormalized_cleaned,empirical_KL_div_clean,543,543,0.429097605893186,0.7532228360957642,0.08425414364640885,5000,0.3885819521178637,0.4714548802946593,0.7182320441988951,0.7882136279926335
results/llada8b-n10-d16,summary_mc32.jsonl,32,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.47697974217311234,0.7661141804788214,0.08425414364640885,5000,0.43646408839779005,0.5174953959484346,0.7311233885819521,0.8011049723756906
results/llada8b-n10-d16,summary_mc32.jsonl,32,normalized_cleaned,empirical_KL_div_normalized_clean,543,543,0.47882136279926335,0.7587476979742173,0.08425414364640885,5000,0.43830570902394106,0.5193370165745856,0.7237569060773481,0.7937384898710865
results/llada8b-n10-d16,summary_mc4.jsonl,4,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.3775322283609576,0.7292817679558011,0.08425414364640885,5000,0.33881215469613263,0.4180478821362799,0.6924493554327809,0.7661141804788214
results/llada8b-n10-d16,summary_mc4.jsonl,4,unnormalized_cleaned,empirical_KL_div_clean,543,543,0.37937384898710863,0.7292817679558011,0.08425414364640885,5000,0.3388581952117864,0.4198895027624309,0.6924493554327809,0.7661141804788214
results/llada8b-n10-d16,summary_mc4.jsonl,4,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.425414364640884,0.7476979742173112,0.08425414364640885,5000,0.3830570902394107,0.46593001841620624,0.7108655616942909,0.7845303867403315
results/llada8b-n10-d16,summary_mc4.jsonl,4,normalized_cleaned,empirical_KL_div_normalized_clean,543,543,0.4143646408839779,0.7384898710865562,0.08425414364640885,5000,0.3720073664825046,0.4548802946593002,0.7016574585635359,0.7753222836095764
results/llada8b-n10-d16,summary_mc64.jsonl,64,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.43462246777163904,0.7366482504604052,0.08425414364640885,5000,0.394060773480663,0.47697974217311234,0.6979742173112339,0.7734806629834254
results/llada8b-n10-d16,summary_mc64.jsonl,64,unnormalized_cleaned,empirical_KL_div_clean,543,543,0.430939226519337,0.7569060773480663,0.08425414364640885,5000,0.39042357274401474,0.4732965009208103,0.7200736648250461,0.7937384898710865
results/llada8b-n10-d16,summary_mc64.jsonl,64,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.4990791896869245,0.7753222836095764,0.08425414364640885,5000,0.4585635359116022,0.5414364640883977,0.7403314917127072,0.8103130755064457
results/llada8b-n10-d16,summary_mc64.jsonl,64,normalized_cleaned,empirical_KL_div_normalized_clean,543,543,0.48066298342541436,0.7753222836095764,0.08425414364640885,5000,0.43830570902394106,0.5230202578268877,0.7403314917127072,0.8103130755064457
results/llada8b-n10-d16,summary_mc8.jsonl,8,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.4014732965009208,0.7292817679558011,0.08425414364640885,5000,0.36095764272559855,0.4419889502762431,0.6906077348066298,0.7661141804788214
results/llada8b-n10-d16,summary_mc8.jsonl,8,unnormalized_cleaned,empirical_KL_div_clean,543,543,0.3867403314917127,0.7569060773480663,0.08425414364640885,5000,0.3462246777163904,0.425414364640884,0.7200736648250461,0.7918968692449355
results/llada8b-n10-d16,summary_mc8.jsonl,8,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.42173112338858193,0.7569060773480663,0.08425414364640885,5000,0.37937384898710863,0.4622467771639042,0.7182320441988951,0.7919429097605887
results/llada8b-n10-d16,summary_mc8.jsonl,8,normalized_cleaned,empirical_KL_div_normalized_clean,543,543,0.4180478821362799,0.7495395948434622,0.08425414364640885,5000,0.3775322283609576,0.4585635359116022,0.712707182320442,0.7863720073664825
results/llada8b-n10-d32,summary_mc128.jsonl,128,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.6151012891344383,0.8360957642725598,0.06329036218538982,5000,0.572744014732965,0.6556169429097606,0.8047882136279927,0.8674033149171271
results/llada8b-n10-d32,summary_mc128.jsonl,128,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.6284658040665434,0.8262476894639557,0.06329036218538982,5000,0.5878003696857671,0.6691312384473198,0.7929759704251387,0.8576709796672828
results/llada8b-n10-d32,summary_mc128.jsonl,128,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.6353591160220995,0.8360957642725598,0.06329036218538982,5000,0.5948434622467772,0.6740331491712708,0.8047882136279927,0.8655616942909761
results/llada8b-n10-d32,summary_mc128.jsonl,128,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.6487985212569316,0.8317929759704251,0.06329036218538982,5000,0.6081330868761553,0.6894639556377079,0.800369685767098,0.8632162661737524
results/llada8b-n10-d32,summary_mc16.jsonl,16,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.4419889502762431,0.7550644567219152,0.06329036218538982,5000,0.3996316758747698,0.48250460405156537,0.7182320441988951,0.7900552486187845
results/llada8b-n10-d32,summary_mc16.jsonl,16,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.4399260628465804,0.7689463955637708,0.06329036218538982,5000,0.3974121996303142,0.4805914972273567,0.7319778188539742,0.8040665434380776
results/llada8b-n10-d32,summary_mc16.jsonl,16,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.46593001841620624,0.7771639042357275,0.06329036218538982,5000,0.42357274401473294,0.5082872928176796,0.7421731123388582,0.8121546961325967
results/llada8b-n10-d32,summary_mc16.jsonl,16,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.4676524953789279,0.7726432532347505,0.06329036218538982,5000,0.42513863216266173,0.5083179297597042,0.7375231053604436,0.8059149722735675
results/llada8b-n10-d32,summary_mc2.jsonl,2,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.425414364640884,0.7421731123388582,0.06329036218538982,5000,0.3848987108655617,0.4677716390423573,0.7053406998158379,0.7771639042357275
results/llada8b-n10-d32,summary_mc2.jsonl,2,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.4177449168207024,0.744916820702403,0.06329036218538982,5000,0.37703327171903883,0.4584103512014787,0.7060998151571165,0.7818853974121996
results/llada8b-n10-d32,summary_mc2.jsonl,2,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.42173112338858193,0.7495395948434622,0.06329036218538982,5000,0.37937384898710863,0.46408839779005523,0.712707182320442,0.7845303867403315
results/llada8b-n10-d32,summary_mc2.jsonl,2,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.43253234750462105,0.767097966728281,0.06329036218538982,5000,0.3918207024029575,0.4731977818853974,0.7319778188539742,0.8040665434380776
results/llada8b-n10-d32,summary_mc256.jsonl,256,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.6206261510128913,0.8342541436464088,0.06329036218538982,5000,0.578268876611418,0.6611418047882136,0.8029465930018416,0.8655616942909761
results/llada8b-n10-d32,summary_mc256.jsonl,256,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.6358595194085028,0.8373382624768947,0.06329036218538982,5000,0.5951940850277264,0.6765249537892791,0.8059149722735675,0.8687615526802218
results/llada8b-n10-d32,summary_mc256.jsonl,256,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.6390423572744015,0.8324125230202578,0.06329036218538982,5000,0.5985267034990792,0.6777163904235728,0.8010589318600368,0.8637200736648251
results/llada8b-n10-d32,summary_mc256.jsonl,256,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.6561922365988909,0.8317929759704251,0.06329036218538982,5000,0.6155268022181146,0.6968576709796673,0.800369685767098,0.8632162661737524
results/llada8b-n10-d32,summary_mc32.jsonl,32,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.4088397790055249,0.7403314917127072,0.06329036218538982,5000,0.3683241252302026,0.45119705340699817,0.7034990791896869,0.7753222836095764
results/llada8b-n10-d32,summary_mc32.jsonl,32,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.41404805914972276,0.7523105360443623,0.06329036218538982,5000,0.3733826247689464,0.45471349353049906,0.7153419593345656,0.789279112754159
results/llada8b-n10-d32,summary_mc32.jsonl,32,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.43646408839779005,0.7734806629834254,0.06329036218538982,5000,0.39594843462246776,0.47697974217311234,0.7384898710865562,0.8066298342541437
results/llada8b-n10-d32,summary_mc32.jsonl,32,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.4436229205175601,0.7726432532347505,0.06329036218538982,5000,0.4011090573012939,0.48428835489833644,0.7375231053604436,0.8077634011090573
results/llada8b-n10-d32,summary_mc4.jsonl,4,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.40331491712707185,0.7440147329650092,0.06329036218538982,5000,0.36279926335174956,0.44567219152854515,0.7071823204419889,0.7808471454880295
results/llada8b-n10-d32,summary_mc4.jsonl,4,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.4195933456561922,0.7541589648798521,0.06329036218538982,5000,0.37707948243992606,0.46210720887245843,0.7171903881700554,0.789279112754159
results/llada8b-n10-d32,summary_mc4.jsonl,4,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.44567219152854515,0.7569060773480663,0.06329036218538982,5000,0.40331491712707185,0.4880294659300184,0.7200736648250461,0.7918968692449355
results/llada8b-n10-d32,summary_mc4.jsonl,4,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.4565619223659889,0.7597042513863216,0.06329036218538982,5000,0.41404805914972276,0.49722735674676527,0.722735674676525,0.7948243992606284
results/llada8b-n10-d32,summary_mc64.jsonl,64,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.4088397790055249,0.7311233885819521,0.06329036218538982,5000,0.3683241252302026,0.44935543278084716,0.6924493554327809,0.7679558011049724
results/llada8b-n10-d32,summary_mc64.jsonl,64,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.40850277264325324,0.7412199630314233,0.06329036218538982,5000,0.3678373382624769,0.4491682070240296,0.7042513863216266,0.7781885397412199
results/llada8b-n10-d32,summary_mc64.jsonl,64,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.4548802946593002,0.7661141804788214,0.06329036218538982,5000,0.4143646408839779,0.4972375690607735,0.7292817679558011,0.8011049723756906
results/llada8b-n10-d32,summary_mc64.jsonl,64,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.4584103512014787,0.7578558225508318,0.06329036218538982,5000,0.4177449168207024,0.5009242144177449,0.7208872458410351,0.7948243992606284
results/llada8b-n10-d32,summary_mc8.jsonl,8,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.42357274401473294,0.7550644567219152,0.06329036218538982,5000,0.3812154696132597,0.46593001841620624,0.7182320441988951,0.7901012891344377
results/llada8b-n10-d32,summary_mc8.jsonl,8,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.4343807763401109,0.7541589648798521,0.06329036218538982,5000,0.39186691312384475,0.47689463955637706,0.7171903881700554,0.789279112754159
results/llada8b-n10-d32,summary_mc8.jsonl,8,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.4714548802946593,0.7771639042357275,0.06329036218538982,5000,0.429097605893186,0.5156537753222836,0.7421731123388582,0.8103130755064457
results/llada8b-n10-d32,summary_mc8.jsonl,8,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.4805914972273567,0.7763401109057301,0.06329036218538982,5000,0.4399260628465804,0.5212569316081331,0.7412199630314233,0.8114602587800369
results/llada8b-n10-d64,summary_mc128.jsonl,128,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.585635359116022,0.8342541436464088,0.06423675056271742,5000,0.5432780847145487,0.6261510128913443,0.8029465930018416,0.8655616942909761
results/llada8b-n10-d64,summary_mc128.jsonl,128,unnormalized_cleaned,empirical_KL_div_clean,543,540,0.5685185185185185,0.8203703703703704,0.06423675056271742,5000,0.5259259259259259,0.6092592592592593,0.7870370370370371,0.8518518518518519
results/llada8b-n10-d64,summary_mc128.jsonl,128,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.6058931860036832,0.8047882136279927,0.06423675056271742,5000,0.56353591160221,0.6464088397790055,0.7697974217311234,0.8379373848987108
results/llada8b-n10-d64,summary_mc128.jsonl,128,normalized_cleaned,empirical_KL_div_normalized_clean,543,540,0.5944444444444444,0.8018518518518518,0.06423675056271742,5000,0.5518518518518518,0.6351851851851852,0.7666666666666667,0.8351851851851851
results/llada8b-n10-d64,summary_mc16.jsonl,16,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.3812154696132597,0.7090239410681399,0.06423675056271742,5000,0.3425414364640884,0.42357274401473294,0.6703499079189686,0.7476979742173112
results/llada8b-n10-d64,summary_mc16.jsonl,16,unnormalized_cleaned,empirical_KL_div_clean,543,540,0.4,0.7148148148148148,0.06423675056271742,5000,0.3592592592592593,0.44074074074074077,0.6777777777777778,0.7537037037037037
results/llada8b-n10-d64,summary_mc16.jsonl,16,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.43462246777163904,0.7311233885819521,0.06423675056271742,5000,0.39410681399631675,0.47697974217311234,0.6924493554327809,0.7679558011049724
results/llada8b-n10-d64,summary_mc16.jsonl,16,normalized_cleaned,empirical_KL_div_normalized_clean,543,540,0.43703703703703706,0.725925925925926,0.06423675056271742,5000,0.3962962962962963,0.47962962962962963,0.6888888888888889,0.762962962962963
results/llada8b-n10-d64,summary_mc2.jsonl,2,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.4125230202578269,0.7071823204419889,0.06423675056271742,5000,0.3720073664825046,0.4530847145488023,0.6685082872928176,0.7458563535911602
results/llada8b-n10-d64,summary_mc2.jsonl,2,unnormalized_cleaned,empirical_KL_div_clean,543,540,0.4148148148148148,0.7055555555555556,0.06423675056271742,5000,0.37222222222222223,0.4537499999999993,0.6666666666666666,0.7425925925925926
results/llada8b-n10-d64,summary_mc2.jsonl,2,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.4125230202578269,0.7237569060773481,0.06423675056271742,5000,0.3701657458563536,0.4530386740331492,0.6850828729281768,0.7605893186003683
results/llada8b-n10-d64,summary_mc2.jsonl,2,normalized_cleaned,empirical_KL_div_normalized_clean,543,540,0.4148148148148148,0.7203703703703703,0.06423675056271742,5000,0.37407407407407406,0.45555555555555555,0.6833333333333333,0.7574074074074074
results/llada8b-n10-d64,summary_mc256.jsonl,256,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.583793738489871,0.8324125230202578,0.06423675056271742,5000,0.5414364640883977,0.6261510128913443,0.8011049723756906,0.8637200736648251
results/llada8b-n10-d64,summary_mc256.jsonl,256,unnormalized_cleaned,empirical_KL_div_clean,543,540,0.5796296296296296,0.8185185185185185,0.06423675056271742,5000,0.5388888888888889,0.6203703703703703,0.7851851851851852,0.85
results/llada8b-n10-d64,summary_mc256.jsonl,256,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.6169429097605893,0.8029465930018416,0.06423675056271742,5000,0.574585635359116,0.6574585635359116,0.7679558011049724,0.8360957642725598
results/llada8b-n10-d64,summary_mc256.jsonl,256,normalized_cleaned,empirical_KL_div_normalized_clean,543,540,0.6166666666666667,0.8055555555555556,0.06423675056271742,5000,0.575925925925926,0.6574074074074074,0.7703703703703704,0.837037037037037
results/llada8b-n10-d64,summary_mc32.jsonl,32,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.39042357274401474,0.7679558011049724,0.06423675056271742,5000,0.34990791896869244,0.430939226519337,0.7329650092081031,0.8029465930018416
results/llada8b-n10-d64,summary_mc32.jsonl,32,unnormalized_cleaned,empirical_KL_div_clean,543,540,0.40555555555555556,0.7592592592592593,0.06423675056271742,5000,0.3648148148148148,0.44814814814814813,0.7222222222222222,0.7944444444444444
results/llada8b-n10-d64,summary_mc32.jsonl,32,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.43278084714548803,0.7587476979742173,0.06423675056271742,5000,0.39042357274401474,0.4732965009208103,0.7219152854511971,0.7937384898710865
results/llada8b-n10-d64,summary_mc32.jsonl,32,normalized_cleaned,empirical_KL_div_normalized_clean,543,540,0.4351851851851852,0.7425925925925926,0.06423675056271742,5000,0.39444444444444443,0.4777777777777778,0.7055555555555556,0.7777777777777778
results/llada8b-n10-d64,summary_mc4.jsonl,4,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.3885819521178637,0.6924493554327809,0.06423675056271742,5000,0.34806629834254144,0.429097605893186,0.6537753222836096,0.7311233885819521
results/llada8b-n10-d64,summary_mc4.jsonl,4,unnormalized_cleaned,empirical_KL_div_clean,543,540,0.3925925925925926,0.6925925925925925,0.06423675056271742,5000,0.35185185185185186,0.43333333333333335,0.6555555555555556,0.7314814814814815
results/llada8b-n10-d64,summary_mc4.jsonl,4,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.42357274401473294,0.7384898710865562,0.06423675056271742,5000,0.3830570902394107,0.46408839779005523,0.7016574585635359,0.7753222836095764
results/llada8b-n10-d64,summary_mc4.jsonl,4,normalized_cleaned,empirical_KL_div_normalized_clean,543,540,0.43333333333333335,0.7296296296296296,0.06423675056271742,5000,0.3925925925925926,0.4740740740740741,0.6925925925925925,0.7666666666666667
results/llada8b-n10-d64,summary_mc64.jsonl,64,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.43830570902394106,0.7863720073664825,0.06423675056271742,5000,0.39594843462246776,0.48066298342541436,0.7513812154696132,0.8195211786372008
results/llada8b-n10-d64,summary_mc64.jsonl,64,unnormalized_cleaned,empirical_KL_div_clean,543,540,0.44074074074074077,0.7870370370370371,0.06423675056271742,5000,0.4,0.48333333333333334,0.7518518518518519,0.8203703703703704
results/llada8b-n10-d64,summary_mc64.jsonl,64,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.47882136279926335,0.8103130755064457,0.06423675056271742,5000,0.43830570902394106,0.5211786372007366,0.7753222836095764,0.8434622467771639
results/llada8b-n10-d64,summary_mc64.jsonl,64,normalized_cleaned,empirical_KL_div_normalized_clean,543,540,0.48518518518518516,0.8037037037037037,0.06423675056271742,5000,0.4425925925925926,0.5277777777777778,0.7703703703703704,0.837037037037037
results/llada8b-n10-d64,summary_mc8.jsonl,8,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.3756906077348066,0.7071823204419889,0.06423675056271742,5000,0.3370165745856354,0.4180478821362799,0.6703499079189686,0.7440607734806624
results/llada8b-n10-d64,summary_mc8.jsonl,8,unnormalized_cleaned,empirical_KL_div_clean,543,540,0.37592592592592594,0.7,0.06423675056271742,5000,0.3351851851851852,0.4166666666666667,0.6611111111111111,0.7388888888888889
results/llada8b-n10-d64,summary_mc8.jsonl,8,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.4106813996316759,0.7255985267034991,0.06423675056271742,5000,0.3701657458563536,0.45119705340699817,0.6887661141804788,0.7624309392265194
results/llada8b-n10-d64,summary_mc8.jsonl,8,normalized_cleaned,empirical_KL_div_normalized_clean,543,540,0.4185185185185185,0.7055555555555556,0.06423675056271742,5000,0.37777777777777777,0.45925925925925926,0.6666666666666666,0.7425925925925926
results/llada8b-n10-d128,summary_mc128.jsonl,128,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.567219152854512,0.7900552486187845,0.06383943796466816,5000,0.5248618784530387,0.6077348066298343,0.7550644567219152,0.8232044198895028
results/llada8b-n10-d128,summary_mc128.jsonl,128,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.5693160813308688,0.7948243992606284,0.06383943796466816,5000,0.5268022181146026,0.6118299445471349,0.7597042513863216,0.8280961182994455
results/llada8b-n10-d128,summary_mc128.jsonl,128,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.5893186003683242,0.7992633517495396,0.06383943796466816,5000,0.5469613259668509,0.6298342541436464,0.7642725598526704,0.8324125230202578
results/llada8b-n10-d128,summary_mc128.jsonl,128,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.5859519408502772,0.7948243992606284,0.06383943796466816,5000,0.5434380776340111,0.6266173752310537,0.7597042513863216,0.8280961182994455
results/llada8b-n10-d128,summary_mc16.jsonl,16,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.3885819521178637,0.7348066298342542,0.06383943796466816,5000,0.34990791896869244,0.429097605893186,0.6979742173112339,0.7716390423572744
results/llada8b-n10-d128,summary_mc16.jsonl,16,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.3844731977818854,0.7282809611829945,0.06383943796466816,5000,0.3438077634011091,0.42513863216266173,0.6894639556377079,0.7652495378927912
results/llada8b-n10-d128,summary_mc16.jsonl,16,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.3867403314917127,0.7550644567219152,0.06383943796466816,5000,0.34806629834254144,0.429097605893186,0.7182320441988951,0.7918968692449355
results/llada8b-n10-d128,summary_mc16.jsonl,16,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.3955637707948244,0.7486136783733827,0.06383943796466816,5000,0.35489833641404805,0.43622920517560076,0.711645101663586,0.7855822550831792
results/llada8b-n10-d128,summary_mc2.jsonl,2,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.3720073664825046,0.7034990791896869,0.06383943796466816,5000,0.3314917127071823,0.4125230202578269,0.6648250460405156,0.7421731123388582
results/llada8b-n10-d128,summary_mc2.jsonl,2,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.36414048059149723,0.6987060998151571,0.06383943796466816,5000,0.3234750462107209,0.4029574861367837,0.6598890942698706,0.7356746765249538
results/llada8b-n10-d128,summary_mc2.jsonl,2,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.3848987108655617,0.7182320441988951,0.06383943796466816,5000,0.3443830570902394,0.42357274401473294,0.6795580110497238,0.7550644567219152
results/llada8b-n10-d128,summary_mc2.jsonl,2,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.3678373382624769,0.7042513863216266,0.06383943796466816,5000,0.32717190388170053,0.40850277264325324,0.6654343807763401,0.7430683918669131
results/llada8b-n10-d128,summary_mc256.jsonl,256,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.5948434622467772,0.8047882136279927,0.06383943796466816,5000,0.5524861878453039,0.6335635359116016,0.7697974217311234,0.8379373848987108
results/llada8b-n10-d128,summary_mc256.jsonl,256,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.5859519408502772,0.8040665434380776,0.06383943796466816,5000,0.5434380776340111,0.6284658040665434,0.7689463955637708,0.8373382624768947
results/llada8b-n10-d128,summary_mc256.jsonl,256,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.5930018416206262,0.8103130755064457,0.06383943796466816,5000,0.5524401473296502,0.6353591160220995,0.7753222836095764,0.8434622467771639
results/llada8b-n10-d128,summary_mc256.jsonl,256,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.5914972273567468,0.8022181146025879,0.06383943796466816,5000,0.5489833641404805,0.6322088724584097,0.767097966728281,0.8354898336414048
results/llada8b-n10-d128,summary_mc32.jsonl,32,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.4088397790055249,0.7624309392265194,0.06383943796466816,5000,0.3701197053406998,0.45119705340699817,0.7274401473296501,0.7974217311233885
results/llada8b-n10-d128,summary_mc32.jsonl,32,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.40850277264325324,0.7541589648798521,0.06383943796466816,5000,0.3659889094269871,0.4491682070240296,0.7171903881700554,0.789279112754159
results/llada8b-n10-d128,summary_mc32.jsonl,32,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.44014732965009207,0.7550644567219152,0.06383943796466816,5000,0.3996316758747698,0.48250460405156537,0.7200736648250461,0.7900552486187845
results/llada8b-n10-d128,summary_mc32.jsonl,32,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.4491682070240296,0.7578558225508318,0.06383943796466816,5000,0.4066543438077634,0.4898336414048059,0.7208872458410351,0.7929759704251387
results/llada8b-n10-d128,summary_mc4.jsonl,4,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.39594843462246776,0.7108655616942909,0.06383943796466816,5000,0.35543278084714547,0.43646408839779005,0.6721915285451197,0.7476979742173112
results/llada8b-n10-d128,summary_mc4.jsonl,4,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.38632162661737524,0.7079482439926063,0.06383943796466816,5000,0.34750462107208874,0.42513863216266173,0.66728280961183,0.744916820702403
results/llada8b-n10-d128,summary_mc4.jsonl,4,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.40331491712707185,0.7237569060773481,0.06383943796466816,5000,0.36279926335174956,0.4438766114180472,0.6850828729281768,0.7605893186003683
results/llada8b-n10-d128,summary_mc4.jsonl,4,normalized_cleaned,empirical_KL_div_normalized_clean,543,541,0.4066543438077634,0.7134935304990758,0.06383943796466816,5000,0.3659889094269871,0.4454713493530499,0.6746765249537893,0.7504621072088724
results/llada8b-n10-d128,summary_mc64.jsonl,64,unnormalized_unfiltered,empirical_KL_div_all,543,543,0.425414364640884,0.7697974217311234,0.06383943796466816,5000,0.3848987108655617,0.4677716390423573,0.7348066298342542,0.8047882136279927
results/llada8b-n10-d128,summary_mc64.jsonl,64,unnormalized_cleaned,empirical_KL_div_clean,543,541,0.4399260628465804,0.7486136783733827,0.06383943796466816,5000,0.3974121996303142,0.4824399260628466,0.711645101663586,0.7855822550831792
results/llada8b-n10-d128,summary_mc64.jsonl,64,normalized_unfiltered,empirical_KL_div_normalized_all,543,543,0.47697974217311234,0.7753222836095764,0.06383943796466816,5000,0.43646408839779005,0.5174953959484346,0.7384898710865562,0.8103130755064457
