panel,series,progress_pct,mean_entropy,std_entropy,band_entropy,num_examples
gold,llama_gold,95.0,0.24691581781199987,0.3418827653725055,0.3418827653725055,543
gold,llama_gold,96.0,0.2460268082833566,0.33529737166202517,0.33529737166202517,543
gold,llama_gold,97.0,0.24513779875471417,0.3321570604327564,0.3321570604327564,543
gold,llama_gold,98.0,0.24424878922607096,0.3325594402724939,0.3325594402724939,543
gold,llama_gold,99.0,0.24335977969742778,0.3364918022783559,0.3364918022783559,543
gold,llama_gold,100.0,0.24247077016878488,0.3438330522999133,0.3438330522999133,543
gold,llada_gold,0.0,0.1773314871295609,0.31885933260199767,0.31885933260199767,543
gold,llada_gold,1.0,0.17369537853298092,0.2998371002694985,0.2998371002694985,543
gold,llada_gold,2.0,0.1700592699364013,0.288078896949729,0.288078896949729,543
gold,llada_gold,3.0,0.16642316133982166,0.284486847669001,0.284486847669001,543
gold,llada_gold,4.0,0.16278705274324187,0.28936522525113395,0.28936522525113395,543
gold,llada_gold,5.0,0.15915094414666237,0.30230423770062337,0.30230423770062337,543
gold,llada_gold,6.0,0.1565218748963146,0.28274212654329034,0.28274212654329034,543
gold,llada_gold,7.000000000000001,0.15389280564596672,0.2715053943693474,0.2715053943693474,543
gold,llada_gold,8.0,0.15126373639561938,0.26963690266737145,0.26963690266737145,543
gold,llada_gold,9.0,0.14863466714527154,0.2773260724263372,0.2773260724263372,543
gold,llada_gold,10.0,0.14600559789492373,0.2938235059925405,0.2938235059925405,543
gold,llada_gold,11.0,0.14424225674989938,0.27232984696485396,0.27232984696485396,543
gold,llada_gold,12.0,0.14247891560487508,0.2589155110825814,0.2589155110825814,543
gold,llada_gold,13.0,0.1407155744598505,0.25485945473438776,0.25485945473438776,543
gold,llada_gold,14.000000000000002,0.13895223331482598,0.2605990117267636,0.2605990117267636,543
gold,llada_gold,15.0,0.13718889216980173,0.27552268802318935,0.27552268802318935,543
gold,llada_gold,16.0,0.13858943894108391,0.25784216219850203,0.25784216219850203,543
gold,llada_gold,17.0,0.13998998571236607,0.2501908636327891,0.2501908636327891,543
gold,llada_gold,18.0,0.14139053248364825,0.2534786273631178,0.2534786273631178,543
gold,llada_gold,19.0,0.14279107925493012,0.2673021127131375,0.2673021127131375,543
gold,llada_gold,20.0,0.14419162602621222,0.29015940970158205,0.29015940970158205,543
gold,llada_gold,21.0,0.1460017176935281,0.27100566636714085,0.27100566636714085,543
gold,llada_gold,22.0,0.14781180936084404,0.2614185485067637,0.2614185485067637,543
gold,llada_gold,23.0,0.14962190102816025,0.2624485510328194,0.2624485510328194,543
gold,llada_gold,24.0,0.15143199269547583,0.2739759560812365,0.2739759560812365,543
gold,llada_gold,25.0,0.15324208436279185,0.29477178497540546,0.29477178497540546,543
gold,llada_gold,26.0,0.15918346495883937,0.27470349514002257,0.27470349514002257,543
gold,llada_gold,27.0,0.16512484555488657,0.266100972434962,0.266100972434962,543
gold,llada_gold,28.000000000000004,0.17106622615093398,0.2700621355978117,0.2700621355978117,543
gold,llada_gold,28.999999999999996,0.17700760674698127,0.28606555000663647,0.28606555000663647,543
gold,llada_gold,30.0,0.18294898734302872,0.31226519655843543,0.31226519655843543,543
gold,llada_gold,31.0,0.18683423479203995,0.29293177454970526,0.29293177454970526,543
gold,llada_gold,32.0,0.19071948224105106,0.2842116514719552,0.2842116514719552,543
gold,llada_gold,33.0,0.19460472969006226,0.2870736279361261,0.2870736279361261,543
gold,llada_gold,34.0,0.19848997713907363,0.3011877149101842,0.3011877149101842,543
gold,llada_gold,35.0,0.2023752245880849,0.3250916456964766,0.3250916456964766,543
gold,llada_gold,36.0,0.20594024617947165,0.3043060114129651,0.3043060114129651,543
gold,llada_gold,37.0,0.20950526777085882,0.29360249484286016,0.29360249484286016,543
gold,llada_gold,38.0,0.21307028936224573,0.2940840139982048,0.2940840139982048,543
gold,llada_gold,39.0,0.21663531095363286,0.3056977191869458,0.3056977191869458,543
gold,llada_gold,40.0,0.22020033254501958,0.3272605837224605,0.3272605837224605,543
gold,llada_gold,41.0,0.2230491607839259,0.3067818205007242,0.3067818205007242,543
gold,llada_gold,42.0,0.22589798902283204,0.2964295305290296,0.2964295305290296,543
gold,llada_gold,43.0,0.22874681726173832,0.29726357529662534,0.29726357529662534,543
gold,llada_gold,44.0,0.23159564550064485,0.3091934431309198,0.3091934431309198,543
gold,llada_gold,45.0,0.23444447373955102,0.3310216349435841,0.3310216349435841,543
gold,llada_gold,46.0,0.23730742478164757,0.3087602229846756,0.3087602229846756,543
gold,llada_gold,47.0,0.24017037582374395,0.2978759282581127,0.2978759282581127,543
