panel,series,progress_pct,mean_entropy,std_entropy,band_entropy,num_examples
Autoregressive (LLaMA),random_matched_rewrite,45.0,0.01509004489894502,0.10116331634742828,0.008509013536653249,543
Autoregressive (LLaMA),random_matched_rewrite,46.0,0.0139585995383176,0.09187858340010625,0.007728059321375766,543
Autoregressive (LLaMA),random_matched_rewrite,47.0,0.012827154177690188,0.08382250461475987,0.007050449235903315,543
Autoregressive (LLaMA),random_matched_rewrite,48.0,0.011695708817062792,0.07737978515900265,0.006508541466948575,543
Autoregressive (LLaMA),random_matched_rewrite,49.0,0.010564263456435382,0.07297897438095534,0.00613838200762391,543
Autoregressive (LLaMA),random_matched_rewrite,50.0,0.00943281809580798,0.0710007812014745,0.005971992913730336,543
Autoregressive (LLaMA),random_matched_rewrite,51.0,0.009460724707073084,0.06678694058638772,0.005617559823459426,543
Autoregressive (LLaMA),random_matched_rewrite,52.0,0.009488631318338173,0.06470990868778045,0.005442857241738863,543
Autoregressive (LLaMA),random_matched_rewrite,53.0,0.009516537929603282,0.0649749296243804,0.005465148590208309,543
Autoregressive (LLaMA),random_matched_rewrite,54.0,0.009544444540868384,0.06755444489318677,0.0056821158776872655,543
Autoregressive (LLaMA),random_matched_rewrite,55.00000000000001,0.009572351152133493,0.07220080967538517,0.006072929289657427,543
Autoregressive (LLaMA),random_matched_rewrite,56.00000000000001,0.00948219581941937,0.06743158789377196,0.005671782172656255,543
Autoregressive (LLaMA),random_matched_rewrite,57.00000000000001,0.009392040486705243,0.06464974759780982,0.005437796993148535,543
