panel,series,progress_pct,mean_entropy,std_entropy,band_entropy,num_examples
gold,llada_gold,48.0,0.011153091224836043,0.0680361576495394,0.0680361576495394,543
gold,llada_gold,49.0,0.012434186607163103,0.0788324581649291,0.0788324581649291,543
gold,llada_gold,50.0,0.013715281989490138,0.0921257244947085,0.0921257244947085,543
gold,llada_gold,51.0,0.015349373562194901,0.0859807109172007,0.0859807109172007,543
gold,llada_gold,52.0,0.016983465134899664,0.08428257040119859,0.08428257040119859,543
gold,llada_gold,53.0,0.018617556707604427,0.08729121481851543,0.08729121481851543,543
gold,llada_gold,54.0,0.02025164828030916,0.09455842735052708,0.09455842735052708,543
gold,llada_gold,55.00000000000001,0.02188573985301398,0.10520537851731267,0.10520537851731267,543
gold,llada_gold,56.00000000000001,0.024919980454325346,0.10327621765457343,0.10327621765457343,543
gold,llada_gold,57.00000000000001,0.02795422105563679,0.10801630157805052,0.10801630157805052,543
gold,llada_gold,57.99999999999999,0.030988461656948185,0.11862885184333388,0.11862885184333388,543
gold,llada_gold,59.0,0.03402270225825965,0.13372294635640003,0.13372294635640003,543
gold,llada_gold,60.0,0.03705694285957108,0.15196903330714254,0.15196903330714254,543
gold,llada_gold,61.0,0.03702748195769272,0.1378371272949131,0.1378371272949131,543
gold,llada_gold,62.0,0.03699802105581444,0.12864175455323526,0.12864175455323526,543
gold,llada_gold,63.0,0.036968560153936125,0.1254729817337968,0.1254729817337968,543
gold,llada_gold,64.0,0.036939099252057885,0.12877646544620905,0.12877646544620905,543
gold,llada_gold,65.0,0.036909638350179505,0.1380884779316569,0.1380884779316569,543
gold,llada_gold,66.0,0.04296748644490533,0.14120603747229882,0.14120603747229882,543
gold,llada_gold,67.0,0.049025334539631205,0.151052473938204,0.151052473938204,543
gold,llada_gold,68.0,0.055083182634357,0.16643780318831516,0.16643780318831516,543
gold,llada_gold,69.0,0.061141030729082814,0.18599253307735195,0.18599253307735195,543
gold,llada_gold,70.0,0.0671988788238086,0.20854709294062151,0.20854709294062151,543
gold,llada_gold,71.0,0.06878273759101587,0.1986185917873774,0.1986185917873774,543
gold,llada_gold,72.0,0.0703665963582232,0.19392418363722216,0.19392418363722216,543
gold,llada_gold,73.0,0.07195045512543072,0.19484255685365776,0.19484255685365776,543
gold,llada_gold,74.0,0.07353431389263794,0.20129690481804272,0.20129690481804272,543
gold,llada_gold,75.0,0.07511817265984534,0.2127840566948641,0.2127840566948641,543
gold,llada_gold,76.0,0.07853982557909461,0.20164921674744554,0.20164921674744554,543
gold,llada_gold,77.0,0.08196147849834354,0.19855944987138574,0.19855944987138574,543
gold,llada_gold,78.0,0.08538313141759256,0.20388084838608628,0.20388084838608628,543
gold,llada_gold,79.0,0.08880478433684162,0.21699548896478765,0.21699548896478765,543
gold,llada_gold,80.0,0.09222643725609064,0.2366110327320731,0.2366110327320731,543
gold,llada_gold,81.0,0.09267389628267807,0.21641021458971335,0.21641021458971335,543
gold,llada_gold,82.0,0.09312135530926573,0.20426046837238251,0.20426046837238251,543
gold,llada_gold,83.0,0.09356881433585297,0.20162255502139617,0.20162255502139617,543
gold,llada_gold,84.0,0.09401627336244042,0.20885719580545542,0.20885719580545542,543
